"id","created_at","modified_at","status","name","more_infos","datagasto","total","description_on_invoice","opcoes_cartao","card_bank_id","segmento_id"
752,2019-08-24 05:01:17.000 -0300,2020-08-01 09:17:05.956 -0300,true,Supermercado Nagai,,2019-08-23,"9.28",,C,1,1
751,2019-08-24 05:00:52.000 -0300,2020-08-01 09:17:06.324 -0300,true,Tia So Mini Delicias,,2019-08-22,"8.00",,C,1,7
750,2019-08-24 05:00:19.000 -0300,2020-08-01 09:17:06.693 -0300,true,Supermercado Nagai,,2019-08-22,"6.99",,C,1,1
749,2019-08-24 04:58:34.000 -0300,2020-08-01 09:17:07.066 -0300,true,AJB Estacionamento,,2019-08-22,"6.00",,C,1,3
748,2019-08-24 04:58:03.000 -0300,2020-08-01 09:17:07.433 -0300,true,Supermercado Muffato,,2019-08-22,"18.86",,C,1,1
747,2019-08-22 02:20:22.000 -0300,2020-08-01 09:17:07.801 -0300,true,CART,,2019-08-21,"9.80",,C,1,5
746,2019-08-22 02:20:01.000 -0300,2020-08-01 09:17:08.185 -0300,true,CART,,2019-08-21,"9.80",,C,1,5
745,2019-08-22 02:18:25.000 -0300,2020-08-01 09:17:08.555 -0300,true,Suco Bagaço,,2019-08-20,"15.99",,C,1,3
744,2019-08-22 02:17:49.000 -0300,2020-08-01 09:17:08.924 -0300,true,Supermercado Estrela,,2019-08-20,"24.62",,C,1,1
743,2019-08-22 02:17:13.000 -0300,2020-08-01 09:17:09.292 -0300,true,Posto Andorinha,,2019-08-20,"53.50",,C,1,4
742,2019-08-19 14:27:15.000 -0300,2020-08-01 09:17:09.662 -0300,true,Tia So Mini Delicias,,2019-08-19,"8.00",,C,1,7
741,2019-08-19 14:26:58.000 -0300,2020-08-01 09:17:10.031 -0300,true,Supermercado Nagai,,2019-08-18,"26.95",,C,1,1
740,2019-08-19 14:26:33.000 -0300,2020-08-01 09:17:10.397 -0300,true,Supermercado Estrela,,2019-08-17,"12.22",,C,1,1
739,2019-08-19 14:25:12.000 -0300,2020-08-01 09:17:10.765 -0300,true,Luciana da Rocha Felix,,2019-08-16,"20.00",,C,1,11
738,2019-08-19 14:24:46.000 -0300,2020-08-01 09:17:11.134 -0300,true,Supermercado Nagai,,2019-08-16,"8.07",,C,1,1
737,2019-08-15 13:40:43.000 -0300,2020-08-01 09:17:11.502 -0300,true,Tia So Mini Delicias,,2019-08-15,"8.00",,C,1,7
736,2019-08-15 13:40:23.000 -0300,2020-08-01 09:17:11.870 -0300,true,Supermercado Nagai,,2019-08-15,"13.98",,C,1,1
735,2019-08-15 13:39:52.000 -0300,2020-08-01 09:17:12.272 -0300,true,Drogaria São Paulo,,2019-08-14,"139.00",,C,1,9
734,2019-08-15 13:39:05.000 -0300,2020-08-01 09:17:12.641 -0300,true,Supermercado Nagai,,2019-08-14,"45.89",,C,1,1
733,2019-08-12 14:09:24.000 -0300,2020-08-01 09:17:13.009 -0300,true,Tia So Mini Delicias,,2019-08-12,"8.00",,C,1,7
732,2019-08-12 14:08:55.000 -0300,2020-08-01 09:17:13.426 -0300,true,Posto Rodotruck,,2019-08-12,"34.99",,C,1,4
731,2019-08-12 14:08:36.000 -0300,2020-08-01 09:17:13.795 -0300,true,CART,,2019-08-11,"9.80",,C,1,5
730,2019-08-12 14:08:18.000 -0300,2020-08-01 09:17:14.163 -0300,true,Posto Pit Stop,,2019-08-11,"50.80",,C,1,4
729,2019-08-12 14:07:47.000 -0300,2020-08-01 09:17:14.532 -0300,true,CART,,2019-08-11,"9.80",,C,1,5
728,2019-08-12 14:07:05.000 -0300,2020-08-01 09:17:14.901 -0300,true,Supermercado Nagai,,2019-08-10,"17.60",,C,1,1
727,2019-08-09 14:04:51.000 -0300,2020-08-01 09:17:15.268 -0300,true,Luciana da Rocha Felix,,2019-08-09,"20.00",,C,1,11
726,2019-08-09 14:04:38.000 -0300,2020-08-01 09:17:15.636 -0300,true,Supermercado Nagai,,2019-08-09,"13.43",,C,1,1
725,2019-08-09 14:04:01.000 -0300,2020-08-01 09:17:16.003 -0300,true,Lojas Americanas,,2019-08-08,"3.98",,C,1,3
724,2019-08-09 14:03:19.000 -0300,2020-08-01 09:17:16.371 -0300,true,Supermercado Muffato,,2019-08-08,"58.21",,C,1,1
723,2019-08-09 14:03:00.000 -0300,2020-08-01 09:17:16.739 -0300,true,Posto Rodotruck,,2019-08-08,"50.00",,C,1,4
722,2019-08-07 13:49:00.000 -0300,2020-08-01 09:17:17.108 -0300,true,Tia So Mini Delicias,,2019-08-07,"16.00",,C,1,7
721,2019-08-07 13:48:20.000 -0300,2020-08-01 09:17:17.476 -0300,true,Supermercado Muffato,,2019-08-07,"10.66",,C,1,1
720,2019-08-07 13:47:21.000 -0300,2020-08-01 09:17:17.844 -0300,true,CART,,2019-08-06,"9.80",,C,1,5
719,2019-08-07 13:46:48.000 -0300,2020-08-01 09:17:18.213 -0300,true,CART,,2019-08-06,"9.80",,C,1,5
718,2019-08-07 13:45:36.000 -0300,2022-04-06 04:53:07.607 -0300,true,Kalunga,Carregador-celular,2019-08-05,"31.5",,C,1,18
717,2019-08-07 13:44:54.000 -0300,2020-08-01 09:17:18.950 -0300,true,Supermercado Estrela,,2019-08-05,"11.02",,C,1,1
716,2019-08-04 06:17:24.000 -0300,2020-08-01 09:17:19.317 -0300,true,Posto Rodotruck,,2019-08-04,"50.00",,C,1,4
715,2019-08-04 06:16:04.000 -0300,2020-08-01 09:17:19.686 -0300,true,Supermercado Nagai,,2019-08-02,"20.14",,C,1,1
714,2019-08-04 06:15:43.000 -0300,2020-08-01 09:17:20.061 -0300,true,Luciana da Rocha Felix,,2019-08-02,"20.00",,C,1,11
713,2019-08-04 06:15:25.000 -0300,2020-08-01 09:17:20.428 -0300,true,Supermercado Nagai,,2019-08-01,"13.81",,C,1,1
712,2019-08-04 06:14:46.000 -0300,2020-08-01 09:17:20.797 -0300,true,Supermercado Muffato,,2019-07-31,"29.47",,C,1,1
711,2019-08-04 06:14:22.000 -0300,2020-08-01 09:17:21.165 -0300,true,Supermercado Nagai,,2019-07-30,"15.03",,C,1,1
710,2019-07-29 13:46:53.000 -0300,2020-08-01 09:17:21.534 -0300,true,Supermercado Nagai,,2019-07-29,"24.56",,C,1,1
709,2019-07-29 13:46:33.000 -0300,2020-08-01 09:17:21.902 -0300,true,CART,,2019-07-28,"9.80",,C,1,5
708,2019-07-29 13:46:12.000 -0300,2020-08-01 09:17:22.316 -0300,true,Posto Pit Stop,,2019-07-28,"50.00",,C,1,4
707,2019-07-29 13:45:45.000 -0300,2020-08-01 09:17:22.684 -0300,true,CART,,2019-07-26,"9.80",,C,1,5
706,2019-07-29 13:45:04.000 -0300,2020-08-01 09:17:23.052 -0300,true,Luciana da Rocha Felix,,2019-07-26,"20.00",,C,1,11
705,2019-07-29 13:44:37.000 -0300,2020-08-01 09:17:23.422 -0300,true,Posto Rodotruck,,2019-07-25,"50.00",,C,1,4
704,2019-07-24 14:09:56.000 -0300,2020-08-01 09:17:23.791 -0300,true,Supermercado Avenida,,2019-07-24,"7.39",,C,1,1
703,2019-07-24 14:09:32.000 -0300,2020-08-01 09:16:32.170 -0300,true,Supermercado Nagai,,2019-07-24,"4.18",,C,1,1
702,2019-07-24 14:09:06.000 -0300,2020-08-01 09:17:24.159 -0300,true,Supermercado Nagai,,2019-07-23,"13.57",,C,1,1
701,2019-07-24 14:08:42.000 -0300,2020-08-01 09:17:24.527 -0300,true,Supermercado Muffato,,2019-07-22,"12.27",,C,1,1
700,2019-07-24 14:08:06.000 -0300,2020-08-01 09:17:24.898 -0300,true,Droga Bem,,2019-07-22,"35.00",,C,1,9
699,2019-07-22 06:21:06.000 -0300,2020-08-01 09:17:25.308 -0300,true,Supermercado Estrela,,2019-07-20,"17.30",,C,1,1
698,2019-07-22 06:20:26.000 -0300,2020-08-01 09:17:25.676 -0300,true,Luciana da Rocha Felix,,2019-07-19,"20.00",,C,1,11
697,2019-07-22 06:19:48.000 -0300,2021-01-07 14:47:03.832 -0300,true,Ideal Festas e Embalagens,,2019-07-19,"5.99",,C,1,7
696,2019-07-22 06:18:53.000 -0300,2020-08-01 09:17:26.412 -0300,true,Supermercado Nagai,,2019-07-19,"17.88",,C,1,1
695,2019-07-22 06:18:28.000 -0300,2020-08-01 09:17:26.781 -0300,true,Posto Rodotruck,,2019-07-18,"30.00",,C,1,4
694,2019-07-22 06:18:03.000 -0300,2020-08-01 09:17:27.148 -0300,true,Supermercado Estrela,,2019-07-18,"12.54",,C,1,1
693,2019-07-22 06:17:24.000 -0300,2020-08-01 09:17:27.516 -0300,true,Supermercado Nagai,,2019-07-17,"19.17",,C,1,1
692,2019-07-16 14:21:29.000 -0300,2020-08-01 09:17:27.884 -0300,true,Supermercado Nagai,,2019-07-15,"25.34",,C,1,1
691,2019-07-16 14:21:01.000 -0300,2020-08-01 09:17:28.320 -0300,true,Posto Rodotruck,,2019-07-14,"50.00",,C,1,4
690,2019-07-16 14:19:42.000 -0300,2020-08-01 09:17:28.693 -0300,true,AJB Estacionamento,,2019-07-14,"8.00",,C,1,3
689,2019-07-16 14:18:22.000 -0300,2020-08-01 09:17:29.065 -0300,true,SiqGrill,,2019-07-14,"19.15",,C,1,3
688,2019-07-16 14:17:37.000 -0300,2020-08-01 09:17:29.432 -0300,true,Supermercado Nagai,,2019-07-13,"14.13",,C,1,1
687,2019-07-16 14:17:04.000 -0300,2020-08-01 09:17:29.801 -0300,true,Supermercado Nagai,,2019-07-12,"22.54",,C,1,1
686,2019-07-16 14:13:30.000 -0300,2020-08-01 09:17:30.169 -0300,true,Drogaria São Paulo,,2019-07-12,"178.58",,C,1,9
685,2019-07-16 14:05:55.000 -0300,2020-08-01 09:17:30.539 -0300,true,Supermercado Avenida,,2019-07-11,"54.27",,C,1,1
684,2019-07-16 14:04:58.000 -0300,2020-08-01 09:17:30.908 -0300,true,AJB Estacionamento,,2019-07-10,"6.00",,C,1,3
679,2019-07-11 07:49:56.000 -0300,2020-08-01 09:17:31.355 -0300,true,Supermercado Muffato,,2019-07-09,"18.22",,C,1,1
678,2019-07-11 07:49:13.000 -0300,2020-08-01 09:17:31.724 -0300,true,CART,,2019-07-08,"9.80",,C,1,5
677,2019-07-11 07:48:49.000 -0300,2020-08-01 09:17:32.091 -0300,true,CART,,2019-07-07,"9.80",,C,1,5
676,2019-07-11 07:48:14.000 -0300,2020-08-01 09:17:32.460 -0300,true,Posto Rodotruck,,2019-07-07,"70.00",,C,1,4
675,2019-07-11 07:47:39.000 -0300,2020-08-01 09:17:32.829 -0300,true,Auto Posto Venceslau,,2019-07-07,"14.75",,C,1,4
674,2019-07-06 12:02:57.000 -0300,2020-08-01 09:17:33.197 -0300,true,Supermercado Nagai,,2019-07-05,"22.82",,C,1,1
673,2019-07-06 12:01:03.000 -0300,2022-12-20 06:46:58.311 -0300,true,Digital Celulares,Tablet,2019-07-05,"70.0",,C,1,8
672,2019-07-06 12:00:13.000 -0300,2020-08-01 09:17:33.934 -0300,true,Luciana da Rocha Felix,,2019-07-05,"20.00",,C,1,11
671,2019-07-06 11:59:44.000 -0300,2020-08-01 09:17:34.311 -0300,true,Supermercado Muffato,,2019-07-04,"16.25",,C,1,1
670,2019-07-03 14:03:58.000 -0300,2020-08-01 09:17:34.680 -0300,true,Supermercado Estrela,,2019-07-03,"26.36",,C,1,1
669,2019-07-03 14:03:12.000 -0300,2020-08-01 09:17:35.050 -0300,true,Supermercado Estrela,,2019-07-02,"7.34",,C,1,1
668,2019-07-03 14:02:48.000 -0300,2020-08-01 09:17:35.418 -0300,true,Supermercado Estrela,,2019-07-01,"40.03",,C,1,1
667,2019-07-03 14:02:15.000 -0300,2020-08-01 09:17:35.787 -0300,true,Restaurante Fogão Brasil - Prudente Park Shopping,,2019-06-30,"32.69",,C,1,3
666,2019-07-03 14:01:06.000 -0300,2020-08-01 09:17:36.155 -0300,true,Luciana da Rocha Felix,,2019-06-29,"20.00",,C,1,11
665,2019-06-30 06:05:15.000 -0300,2020-08-01 09:17:36.524 -0300,true,Supermercado Estrela,,2019-06-29,"26.97",,C,1,1
664,2019-06-30 06:04:48.000 -0300,2020-08-01 09:17:36.891 -0300,true,Supermercado Estrela,,2019-06-28,"38.80",,C,1,1
663,2019-06-30 06:04:09.000 -0300,2020-08-01 09:17:37.306 -0300,true,CART,,2019-06-28,"9.40",,C,1,5
662,2019-06-30 06:03:48.000 -0300,2020-08-01 09:17:37.674 -0300,true,Posto Pit Stop,,2019-06-28,"70.04",,C,1,4
661,2019-06-30 06:03:15.000 -0300,2020-08-01 09:17:38.042 -0300,true,CART,,2019-06-28,"9.40",,C,1,5
660,2019-06-27 13:21:06.000 -0300,2020-08-01 09:17:38.410 -0300,true,Supermercado Muffato,,2019-06-27,"15.67",,C,1,1
659,2019-06-27 13:20:42.000 -0300,2020-08-01 09:17:38.781 -0300,true,Supermercado Estrela,,2019-06-26,"19.22",,C,1,1
658,2019-06-27 13:20:11.000 -0300,2020-08-01 09:17:39.149 -0300,true,Supermercado Nagai,,2019-06-25,"52.15",,C,1,1
657,2019-06-24 13:53:24.000 -0300,2020-08-01 09:17:39.517 -0300,true,Supermercado Muffato,,2019-06-24,"45.05",,C,1,1
656,2019-06-24 13:52:31.000 -0300,2020-08-01 09:17:39.888 -0300,true,Supermercado Nagai,,2019-06-22,"12.78",,C,1,1
655,2019-06-24 13:51:43.000 -0300,2020-08-01 09:17:40.301 -0300,true,Luciana da Rocha Felix,,2019-06-21,"20.00",,C,1,11
654,2019-06-24 13:51:18.000 -0300,2020-08-01 09:17:40.670 -0300,true,Posto Rodotruck,,2019-06-21,"50.00",,C,1,4
653,2019-06-24 13:50:41.000 -0300,2020-08-01 09:17:41.038 -0300,true,Supermercado Nagai,,2019-06-21,"25.90",,C,1,1
652,2019-06-24 13:38:28.000 -0300,2020-08-01 09:17:41.406 -0300,true,Supermercado Nagai,,2019-06-20,"18.86",,C,1,1
651,2019-06-19 14:23:28.000 -0300,2020-08-01 09:17:41.775 -0300,true,Posto Rodotruck,,2019-06-18,"30.00",,C,1,4
650,2019-06-19 14:22:57.000 -0300,2020-08-01 09:17:42.143 -0300,true,Supermercado Muffato,,2019-06-18,"16.37",,C,1,1
649,2019-06-19 12:51:49.000 -0300,2020-08-01 09:17:42.511 -0300,true,Multi-Itens,,2019-06-18,"4.65",,C,1,6
648,2019-06-17 13:48:54.000 -0300,2020-08-01 09:17:42.880 -0300,true,Supermercado Estrela,,2019-06-17,"24.20",,C,1,1
647,2019-06-17 13:48:35.000 -0300,2020-08-01 09:17:43.418 -0300,true,Supermercado Nagai,,2019-06-14,"12.02",,C,1,1
646,2019-06-17 13:48:08.000 -0300,2020-08-01 09:17:43.795 -0300,true,Supermercado Nagai,,2019-06-14,"35.86",,C,1,1
645,2019-06-17 13:47:41.000 -0300,2020-08-01 09:17:44.163 -0300,true,Luciana da Rocha Felix,,2019-06-14,"20.00",,C,1,11
644,2019-06-13 13:56:13.000 -0300,2020-08-01 09:17:44.531 -0300,true,Supermercado Muffato,,2019-06-13,"25.17",,C,1,1
643,2019-06-13 13:55:54.000 -0300,2020-08-01 09:17:44.900 -0300,true,Supermercado Nagai,,2019-06-12,"10.56",,C,1,1
642,2019-06-13 13:55:27.000 -0300,2020-08-01 09:17:45.267 -0300,true,Supermercado Estrela,,2019-06-12,"25.62",,C,1,1
641,2019-06-13 13:54:57.000 -0300,2020-08-01 09:17:45.636 -0300,true,Supermercado Nagai,,2019-06-11,"20.12",,C,1,1
640,2019-06-10 13:48:02.000 -0300,2020-08-01 09:17:46.005 -0300,true,Supermercado Nagai,,2019-06-10,"20.59",,C,1,1
639,2019-06-10 13:47:41.000 -0300,2020-08-01 09:17:46.437 -0300,true,Posto Rodotruck,,2019-06-10,"50.00",,C,1,4
638,2019-06-10 13:47:12.000 -0300,2020-08-01 09:17:46.804 -0300,true,CART,,2019-06-10,"9.40",,C,1,5
637,2019-06-10 13:46:47.000 -0300,2020-08-01 09:17:47.173 -0300,true,Farmais - Venceslau,,2019-06-08,"143.57",,C,1,9
636,2019-06-10 13:45:41.000 -0300,2020-08-01 09:17:47.543 -0300,true,CART,,2019-06-08,"9.40",,C,1,5
635,2019-06-10 13:44:57.000 -0300,2020-08-01 09:17:47.926 -0300,true,Supermercado Estrela,,2019-06-08,"23.12",,C,1,1
634,2019-06-10 13:44:26.000 -0300,2020-08-01 09:17:48.294 -0300,true,Posto Rodotruck,,2019-06-07,"50.00",,C,1,4
633,2019-06-07 04:35:39.000 -0300,2020-08-01 09:17:48.662 -0300,true,AJB Estacionamento,,2019-06-06,"8.00",,C,1,3
632,2019-06-07 04:34:50.000 -0300,2020-08-01 09:17:49.030 -0300,true,Bomboniere - PrudenShopping,,2019-06-06,"18.50",,C,1,3
631,2019-06-07 04:34:11.000 -0300,2020-08-01 09:17:49.399 -0300,true,Supermercado Estrela,,2019-06-06,"13.30",,C,1,1
630,2019-06-05 14:23:33.000 -0300,2020-08-01 09:17:49.767 -0300,true,Supermercado Estrela,,2019-06-05,"11.48",,C,1,1
629,2019-06-05 14:22:34.000 -0300,2020-08-01 09:17:50.135 -0300,true,Droga Bem,,2019-06-05,"35.00",,C,1,9
628,2019-06-05 14:22:02.000 -0300,2020-08-01 09:17:50.504 -0300,true,Supermercado Muffato,,2019-06-04,"20.18",,C,1,1
627,2019-06-05 14:21:09.000 -0300,2020-08-01 09:17:50.871 -0300,true,Burguer King - ParqueShopping,,2019-06-04,"19.80",,C,1,3
626,2019-06-04 04:12:04.000 -0300,2020-08-01 09:17:51.273 -0300,true,Elizandra Barbosa da Silva-BoxNoEstrela,,2019-06-03,"20.00",,C,1,6
625,2019-06-04 04:08:16.000 -0300,2020-08-01 09:17:51.641 -0300,true,Supermercado Estrela,,2019-06-03,"24.55",,C,1,1
624,2019-06-04 04:07:25.000 -0300,2020-08-01 09:17:52.010 -0300,true,AJB Estacionamento,,2019-06-02,"8.00",,C,1,3
623,2019-06-04 04:06:45.000 -0300,2020-08-01 09:17:52.379 -0300,true,Burguer King - PrudenShopping,,2019-06-02,"20.40",,C,1,3
622,2019-06-04 04:04:54.000 -0300,2020-08-01 09:17:52.747 -0300,true,World Games - PrudenShopping,,2019-06-02,"32.00",,C,1,3
621,2019-06-04 04:03:52.000 -0300,2020-08-01 09:17:53.121 -0300,true,Supermercado Nagai,,2019-06-02,"10.13",,C,1,1
620,2019-06-04 03:59:56.000 -0300,2021-10-30 05:45:46.016 -0300,true,Drogasil,Meritor 2-1000mg,2019-06-01,"38.7",,C,1,9
497,2019-06-01 23:24:58.000 -0300,2020-08-01 09:17:53.857 -0300,true,AJB Estacionamento,,2019-06-01,"6.00",,C,1,3
496,2019-06-01 23:24:16.000 -0300,2020-08-01 09:17:54.226 -0300,true,Bomboniere - PrudenShopping,,2019-06-01,"24.50",,C,1,3
495,2019-06-01 23:23:16.000 -0300,2021-05-30 04:47:51.582 -0300,true,Cinema Moviecom,Filme: Godzilla II,2019-06-01,"13.5",,C,1,3
494,2019-06-01 23:20:23.000 -0300,2020-08-01 09:17:54.963 -0300,true,Supermercado Estrela,,2019-05-31,"13.08",,C,1,1
493,2019-06-01 23:19:56.000 -0300,2020-08-01 09:17:55.331 -0300,true,Posto Rodotruck,,2019-05-30,"78.99",,C,1,4
492,2019-06-01 23:18:42.000 -0300,2020-08-01 09:17:55.699 -0300,true,Supermercado Estrela,,2019-05-29,"10.61",,C,1,1
475,2020-08-01 05:53:00.664 -0300,2020-08-01 09:17:56.069 -0300,true,Multi-Itens,,2019-05-29,"4.65",,C,1,6
474,2019-05-28 17:14:47.000 -0300,2020-08-01 09:17:56.438 -0300,true,Supermercado Nagai,,2019-05-28,"30.06",,C,1,1
473,2019-05-28 17:14:17.000 -0300,2020-08-01 09:17:56.804 -0300,true,Supermercado Muffato,,2019-05-27,"17.69",,C,1,1
472,2019-05-28 17:13:45.000 -0300,2020-08-01 09:17:57.172 -0300,true,Supermercado Nagai,,2019-05-26,"34.35",,C,1,1
471,2019-05-28 17:13:02.000 -0300,2020-08-01 09:17:57.541 -0300,true,Supermercado Muffato,,2019-05-24,"18.58",,C,1,1
470,2019-05-28 17:12:14.000 -0300,2020-08-01 09:17:57.910 -0300,true,Luciana da Rocha Felix,,2019-05-24,"20.00",,C,1,11
469,2019-05-28 17:11:10.000 -0300,2020-08-01 09:17:58.340 -0300,true,Posto Rodotruck,,2019-05-24,"50.00",,C,1,4
468,2019-05-28 17:10:17.000 -0300,2020-08-01 09:17:58.710 -0300,true,Supermercado Nagai,,2019-05-23,"24.34",,C,1,1
467,2019-05-22 17:29:42.000 -0300,2020-08-01 09:17:59.077 -0300,true,Supermercado Estrela,,2019-05-22,"19.32",,C,1,1
466,2019-05-22 17:29:11.000 -0300,2020-08-01 09:17:59.446 -0300,true,Posto Rodotruck,,2019-05-21,"30.00",,C,1,4
465,2019-05-22 17:28:29.000 -0300,2022-04-06 04:53:39.975 -0300,true,Kalunga,Phone_mic,2019-05-21,"49.5",,C,1,18
464,2019-05-22 17:27:50.000 -0300,2020-08-01 09:18:00.185 -0300,true,Supermercado Estrela,,2019-05-20,"37.23",,C,1,1
463,2019-05-22 17:26:55.000 -0300,2022-09-01 08:21:02.166 -0300,true,Drogaria São Paulo,Online,2019-05-19,"29.9",,C,1,9
462,2019-05-17 17:03:33.000 -0300,2020-08-01 09:18:00.928 -0300,true,Luciana da Rocha Felix,,2019-05-17,"20.00",,C,1,11
461,2019-05-17 17:03:16.000 -0300,2020-08-01 09:18:01.332 -0300,true,Supermercado Estrela,,2019-05-16,"23.59",,C,1,1
460,2019-05-17 17:02:43.000 -0300,2020-08-01 09:18:01.699 -0300,true,Supermercado Muffato,,2019-05-15,"22.27",,C,1,1
459,2019-05-17 17:02:17.000 -0300,2020-08-01 09:18:02.067 -0300,true,Posto Andorinha,,2019-05-15,"55.00",,C,1,4
458,2019-05-14 16:38:54.000 -0300,2020-08-01 09:18:02.435 -0300,true,Supermercado Nagai,,2019-05-14,"26.70",,C,1,1
457,2019-05-14 16:38:23.000 -0300,2020-08-01 09:18:02.803 -0300,true,Supermercado Estrela,,2019-05-13,"18.05",,C,1,1
456,2019-05-14 16:38:03.000 -0300,2020-08-01 09:18:03.172 -0300,true,CART,,2019-05-12,"9.40",,C,1,5
455,2019-05-14 16:37:51.000 -0300,2020-08-01 09:18:03.540 -0300,true,Posto Pit Stop,,2019-05-12,"50.00",,C,1,4
454,2019-05-14 16:37:12.000 -0300,2020-08-01 09:18:03.908 -0300,true,CART,,2019-05-12,"9.40",,C,1,5
453,2019-05-10 19:44:19.000 -0300,2020-08-01 09:18:04.313 -0300,true,Supermercado Nagai,,2019-05-10,"15.93",,C,1,1
452,2019-05-10 19:43:59.000 -0300,2020-08-01 09:18:04.689 -0300,true,Luciana da Rocha Felix,,2019-05-10,"20.00",,C,1,11
451,2019-05-10 19:43:35.000 -0300,2020-08-01 09:18:05.056 -0300,true,Supermercado Nagai,,2019-05-09,"29.19",,C,1,1
450,2019-05-10 19:43:05.000 -0300,2020-08-01 09:18:05.424 -0300,true,Garbrás,,2019-05-08,"52.26",,C,1,4
449,2019-05-07 16:03:09.000 -0300,2020-08-01 09:18:05.792 -0300,true,Supermercado Estrela,,2019-05-07,"12.51",,C,1,1
448,2019-05-07 16:02:51.000 -0300,2022-01-16 20:31:19.739 -0300,true,Moto Mário,Óleo,2019-05-07,"19.0",,C,1,2
447,2019-05-06 19:31:51.000 -0300,2020-08-01 09:18:06.529 -0300,true,Supermercado Estrela,,2019-05-06,"21.58",,C,1,1
446,2019-05-06 19:31:13.000 -0300,2020-08-01 09:18:06.897 -0300,true,Dog King,,2019-05-04,"26.00",,C,1,7
445,2019-05-06 19:30:36.000 -0300,2020-08-01 09:18:07.315 -0300,true,Supermercado Nagai,,2019-05-05,"12.14",,C,1,1
444,2019-05-06 17:18:46.000 -0300,2020-08-01 09:18:07.689 -0300,true,Torra-Torra,,2019-05-04,"24.99",,C,1,12
443,2019-05-03 17:06:06.000 -0300,2020-08-01 09:18:08.058 -0300,true,Posto Rodotruck,,2019-05-03,"30.00",,C,1,4
442,2019-05-03 17:05:46.000 -0300,2020-08-01 09:18:08.426 -0300,true,Luciana da Rocha Felix,,2019-05-03,"20.00",,C,1,11
441,2019-05-03 17:05:26.000 -0300,2020-08-01 09:18:08.795 -0300,true,Supermercado Estrela,,2019-05-02,"24.28",,C,1,1
440,2019-05-03 17:05:08.000 -0300,2020-08-01 09:18:09.162 -0300,true,Farmácia Pague Menos,,2019-05-01,"9.60",,C,1,9
439,2019-05-03 17:04:25.000 -0300,2020-08-01 09:18:09.531 -0300,true,Supermercado Nagai,,2019-04-30,"13.77",,C,1,1
438,2019-04-29 17:23:13.000 -0300,2020-08-01 09:18:09.899 -0300,true,CART,,2019-04-29,"9.40",,C,1,5
437,2019-04-29 17:22:54.000 -0300,2020-08-01 09:18:10.309 -0300,true,Auto Posto Denari,,2019-04-29,"50.00",,C,1,4
436,2019-04-29 17:22:37.000 -0300,2020-08-01 09:18:10.677 -0300,true,CART,,2019-04-29,"9.40",,C,1,5
435,2019-04-29 17:22:11.000 -0300,2020-08-01 09:18:11.046 -0300,true,Supermercado Nagai,,2019-04-28,"7.73",,C,1,1
434,2019-04-29 17:21:46.000 -0300,2020-08-01 09:18:11.427 -0300,true,Supermercado Estrela,,2019-04-27,"1.19",,C,1,1
433,2019-04-27 07:12:39.000 -0300,2020-08-01 09:18:11.797 -0300,true,Luciana da Rocha Felix,,2019-04-26,"20.00",,C,1,11
432,2019-04-27 07:12:15.000 -0300,2020-08-01 09:18:12.164 -0300,true,Droga Bem,,2019-04-25,"33.90",,C,1,9
431,2019-04-21 17:35:26.000 -0300,2020-08-01 09:18:12.532 -0300,true,Auto Posto Denari,,2019-04-21,"50.00",,C,1,4
430,2019-04-21 17:34:56.000 -0300,2020-08-01 09:18:12.902 -0300,true,CART,,2019-04-21,"9.40",,C,1,5
429,2019-04-21 17:34:37.000 -0300,2020-08-01 09:18:13.406 -0300,true,Farmais,,2019-04-20,"6.82",,C,1,9
428,2019-04-21 17:33:54.000 -0300,2020-08-01 09:18:13.774 -0300,true,Auto Posto Tibiriça,,2019-04-19,"51.50",,C,1,4
427,2019-04-21 17:32:49.000 -0300,2020-08-01 09:18:14.143 -0300,true,CART,,2019-04-19,"9.40",,C,1,5
426,2019-04-19 00:09:39.000 -0300,2020-08-01 09:18:14.511 -0300,true,Supermercado Muffato,,2019-04-18,"16.99",,C,1,1
425,2019-04-19 00:09:22.000 -0300,2020-08-01 09:18:14.879 -0300,true,Suco Bagaço,,2019-04-18,"14.99",,C,1,3
424,2019-04-18 17:06:31.000 -0300,2020-08-01 09:18:15.247 -0300,true,Supermercado Nagai,,2019-04-18,"21.93",,C,1,1
423,2019-04-18 17:06:07.000 -0300,2020-08-01 09:18:15.616 -0300,true,Luciana da Rocha Felix,,2019-04-18,"20.00",,C,1,11
422,2019-04-18 17:05:49.000 -0300,2020-08-01 09:18:15.983 -0300,true,Supermercado Estrela,,2019-04-17,"2.11",,C,1,1
421,2019-04-18 17:05:25.000 -0300,2020-08-01 09:18:16.354 -0300,true,Supermercado Nagai,,2019-04-16,"29.41",,C,1,1
420,2019-04-15 16:58:24.000 -0300,2020-08-01 09:18:16.721 -0300,true,Supermercado Nagai,,2019-04-15,"17.48",,C,1,1
419,2019-04-15 16:58:01.000 -0300,2020-08-01 09:18:17.089 -0300,true,Supermercado Estrela,,2019-04-12,"24.77",,C,1,1
418,2019-04-15 16:57:31.000 -0300,2020-08-01 09:18:17.457 -0300,true,Luciana da Rocha Felix,,2019-04-12,"20.00",,C,1,11
417,2019-04-15 16:57:14.000 -0300,2020-08-01 09:18:17.826 -0300,true,Posto Rodotruck,,2019-04-12,"50.00",,C,1,4
